,nbr_retweet,period,botscore,cleaned_tweet,identity,retweet
8566,0,3,0.13802618960216584,countless coronavirus covid case cannot convince chinas corrupt communist committee carelessly condoning consequential critical capital collapse causing construction company consortiums cash constriction stephenfry  ,Human,0
8567,0,3,0.413569897933165, new case  new death all hubei  new discharge occurred china march  reported national health commission nhc china  gmt coronavirus covid coronavirusupdate,Human,0
8568,3,3,0.5565870373496533,protect novel coronavirus china wearing creative entertaining costume venture outside comiuhxgjxb tuesdaythoughts,Bot,3
8569,0,3,0.15881746424200632,coronavirus coronaviruschina mikepence trump president vp usa guess duty self care nation in line work shake hand make stupidity irresponsability greater washingtonpost cnn foxnews nytimes ,Human,0
8570,0,3,0.49505756400804624,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8571,0,3,0.18207903130928815, cancelled let video chat home together discus solution tune laptop free coronavirus coronavirusupdate covid covid online china asia italy usa canada africa europe america conference,Human,0
8572,1,3,0.13802618960216584,mom kidney failure oxygen die catch coronavirus ill never forgive china anxiety causing u,Human,1
8573,1,3,0.14812070832967303,canada  hospital bed per  people already overburdened healthcare system cphocanada get alternate facility ready mild case like china did stat covid coronavirus,Human,1
8574,0,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak combsxqbipz,Bot,0
8575,2,3,0.05202936550695904,dont wanna point finger china really need get shit together real comeonguys china coronavirus birdflu wtf getyourshittogether comwjytsz,Human,2
8576,0,3,0.0825396626774012,wednesdaythoughts know what likelihood coronavirus usa another bio weapon mass destructiona two fang strategy control world also sell vaccine medicine china u trade war covid happens hmoindia pmoindia beware,Human,0
8577,0,3,0.5967761711282766,china report  new case bringing total confirmed case   total death  new case  new death reported today coronavirus covid coronavirusoutbreak comamntyseet,Bot,0
8578,0,3,0.11956986651967942,china human harvesting lung peaceful religious falungong follower organharvesting covid coronavirus prejudice torture humanrights humantorture china ,Human,0
8579,0,3,0.037980136466376074,see going china close border time prevent entrance virus europe hold eucommission accountable death coronavirus cause europe,Human,0
8580,0,3,0.11116719108518804,wondering coronavirus reaching everywhere without visitor coming italy etc spread china via wind rain food,Human,0
8581,0,3,0.07651310672792835,china coronavirus wonder healthy chemical are ,Human,0
8582,141,3,0.23633691139538376,testing critical stopping coronavirus pandemic trump set official policy denial wasting  month instead preparing getting test ready test country  china  south korea  usa coronavirus,Human,141
8583,0,3,0.5156433305312286,coachella postponed due coronavirus wuhan coronavirus coronaviruschina covid covidchina covid comfguhqmhl,Bot,0
8584,1,3,0.07089257330076087,join nationallysyndicated bmartinezlive wednesday aa discussing coronavirus china afghanistan listened bill show he incisive fair toptier,Human,1
8585,0,3,0.5156433305312286,suspended flight italy iran mainlandchina southkorea travelgoc govcanhealth wuhan theresalamstepdown closetheborder covid coronavirus yyz yvr,Bot,0
8586,0,3,0.413569897933165,sooner coronavirus covid pandemic over better thing like aldokane laurawarner tigershuntingthetraffickers documentary tiger trafficking southeastasia get attn deserve again china thailand lao vietnam bbc naturalworld,Human,0
8587,2,3,0.18207903130928815,china got top coronavirus government people u protect everyone includes enemy done seeing people joke going trump rally and vice versa catch coronavirus no must,Human,2
8588,0,3,0.15881746424200632,wake everyone snoozing wuhan hubei shanghai beijing  million affecting china daegu milan italy new rochelle ny washington state citystate next joke flu people dying dying fast coronavirus covid,Human,0
8589,0,3,0.18207903130928815,confirmed covid case outside china coronavirus comsfvgqysrx,Human,0
8590,0,3,0.4336774335329319,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8591,0,3,0.07651310672792835,watched chernobyl hbo couple week coronavirus broke china trump spewing falsehood exactly thought thanks writing this truthmatters,Human,0
8592,0,3,0.1701324265302999,china lie number statistic thats real worry provide thousand free testing kit whererthetestingkits cant test coronavirus ready written italian doctor,Human,0
8593,0,3,0.8762045479593887,coronavirus italy lockdown spread slows china south korea coronavirus ,Bot,0
8594,0,3,0.6729387518017023,new elbow bump greeting elbow bump informal greeting two people touch elbow elbow flu virus virusvideo china coronavirus mminsuranceabq mminsurancedenver insurancequote insuranceagent mminsu mmlifeins,Bot,0
8595,0,3,0.300816711527256, hn called american virus so appropriate call covid coronavirus wuhan viruschina viruschinese virus take sinophobia elsewhere,Human,0
8596,0,3,0.15881746424200632,mar  who coronavirus covid total global case  global growth rate   yesterday death rate   yesterday    yesterday nonchina case today total  ,Human,0
8597,0,3,0.5967761711282766,coronavirus italy lockdown spread slows china south korea coronavirus ,Bot,0
8598,2,3,0.04447883217419818,china  new confirmed case coronavirus infection tuesday rossburland,Human,2
8599,0,3,0.15881746424200632,scared hell else coronavirus coronaviruschina trump sing,Human,0
8600,4,3,0.5565870373496533,fake news cnn asking president realdonaldtrump shake hand still think tell president covid chinavirus coronavirus jaythejayhawker deplorabelle comjhivehh,Bot,4
8601,1,3,0.5565870373496533,  coronavirus bombshell book proven true scientist china identified two strain covid see page   danger duality covid get copy now abc news,Bot,1
8602,1,3,0.15881746424200632,whats crazy shit hearing coronavirus ill start mom tell kid play bubble wrap bubble contain air china may infected covid comupzgcheqf,Human,1
8603,1,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comlcqwir,Bot,1
8604,0,3,0.5768086562548855,coronavirus italy lockdown spread slows china south korea coronavirus ,Bot,0
8605,1,3,0.5967761711282766,china report  new case bringing total confirmed case   total death  new case  new death reported today coronavirus covid coronavirusoutbreak comqwvrqvhng,Bot,1
8606,0,3,0.10328573467123618,lol china getting imported case chinese like stay away pizzeria chigrl covid erikstownsend coronavirus tgmacro biancoresearch alessiourban ,Human,0
8607,0,3,0.7990584410047699,good take care patient healthy better sick personalgrowth coronavirus china meme rpm preppertalk bronchitis bacterialvaginosis aid dallas repost urbansurvival beready preppernation virus comwqxbhpjr,Bot,0
8608,0,3,0.23633691139538376,jschanzer jacob nagel mentioned israelhayomeng coronavirus outbreak prompt israel develop alternative israeli economy dependency china,Human,0
8609,0,3,0.041106740219567735,italy finally added australia covid travel ban alongside china iran south korea two week late slow morrison act crisis im worried auspol coronavirus ,Human,0
8610,1,3,0.413569897933165,china coronavirus covid who sweden italy france germany update wednesday march   gmt    case  death outside china case  south korea  italy  iran  japan  france  germany  sweden comwarqwpya,Human,1
8611,16,3,0.06565556198004287,dronechina hubei province may fighting get back health let forget beautiful is covid coronavirus comnqtengofj,Human,16
8612,0,3,0.06565556198004287,chinese virus racist wuhan flu better china syndrome coronavirus covid wuhan wuhanvirus wuhanflu ,Human,0
8613,2,3,0.10328573467123618,china made mistake wuhan lab may even let escape seem wrestling coronavirus ground idiot guaranteed u hell month ahead via hubris inaction incompetency ,Human,2
8614,3186,3,0.413569897933165,update confirmed covid case outside china corona coronavirus coronavirusupdate korona koronawirus covid covid coronavirusturkey coronavirusitalia okullartatiledilsin comxtvsopiz,Human,3186
8615,0,3,0.6164280626387617,coronavirus fight china give citizen color code red flag covid covidus coronavirus covid ,Bot,0
8616,0,3,0.05624491210051878,italy added australia coronavirus travel ban alongside china iran south korea,Human,0
8617,1,3,0.06565556198004287,islamic republic iran donated three million mask china look like wanted reach iranian people coronavirusiran coronavid coronavirus coronavid ,Human,1
8618,6,3,0.19466773728450495,clear who shipped coronavirus test kit  country china five test market  week ago test  million people week usa cdc refused who test kit developed faulty test purely way monetize test coronavirusupdate,Human,6
8619,0,3,0.5768086562548855,really one find suspicious russia coronavirus case its easy send infected person china put blame them wouldnt first time putin tried blame another country dirty work ,Bot,0
8620,0,3,0.8468202684509261,china beating coronavirus well coronavirus,Bot,0
8621,39,3,0.09590276214117437,uk government will promise today increasing testing for coronavirus  day present  test day carried public health england laboratory china able test  million people per day cant we ,Human,39
8622,0,3,0.19466773728450495,global market show sign worry chinamade product may able meet global demand amid coronavirus outbreak chinese government local company stepping effort perish thought read more supplychain covid comvftxotlmwj,Human,0
8623,0,3,0.300816711527256,looking evening coronavirus number somewhat stunning see fast growing part world u stabilized china globally  case u  detail visit ,Human,0
8624,0,3,0.18207903130928815,mgm resort close vega buffet amid coronavirus outbreak bfnli coronavirus wuhanvirus chinavirus,Human,0
8625,8,3,0.07651310672792835,hubei province china report  new coronavirus death tuesday compared  day before,Human,8
8626,0,3,0.28378247513569405,waiting lk result tomorrow give first glimpse coronavirus impact china,Human,0
8627,1,3,0.5967761711282766,update coronavirus date total  total death  total covid case confirmed worldwide total  case  death reported outside china coronavirusoutbreak comfxbkuugr,Bot,1
8628,1,3,0.5967761711282766,china report  new case  new death bringing total confirmed case   total death  new case reported today coronavirus covid coronavirusoutbreak comynhdiussp,Bot,1
8629,4,3,0.05202936550695904,know store price gouging illegal despicable reported fairly busy coronavirus coronavirusoutbreak coronavirusnewyork chinatownreport asamnews nbcasianamerica ,Human,4
8630,1,3,0.28378247513569405,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,1
8631,0,3,0.14812070832967303,china invented it take credit it opened advanced virology lab wuhan shy away fruit labor embrace it its yours now dont dare shame u acknowledging fruit labor especially its killing u coronavirus,Human,0
8632,2,3,0.413569897933165,coronavirus covid affecting  country territory around world  international conveyance the diamond princess cruise ship harbored yokohama japan day reset midnight gmt china italy france spain germany comumojyjblo,Human,2
8633,0,3,0.393746460000491,breaking  new case novel coronavirus  new death reported china march  china report total  confirmed case  death  cured case,Human,0
8634,0,3,0.18207903130928815,mainland china tuesday reported  new case coronavirus  day earlier brings total number confirmed case  mar  number death rose   covid,Human,0
8635,2,3,0.1701324265302999,warned i warn rest world guy take care dont neglect disease no city world would enough specialist equipment cope said dr jiang fighting coronavirus outbreak china comnmohlqsjk ,Human,2
8636,15,3,0.19466773728450495,mainland china reported  new case coronavirus tue number death increased  said national health commission  new suspected case tue,Human,15
8637,0,3,0.4744885412906753,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8638,0,3,0.5768086562548855,since outbreak novel coronavirus began china spreading around world may wondering wear facemask really work well look like do,Bot,0
8639,4,3,0.393746460000491,chinacodir univ hong kong collaborating cntr infectious disease epidemiology control said if ill put mask going crowded place put mask even ill,Human,4
8640,0,3,0.19466773728450495,perspective  day coronavirus case outside china passed china covid,Human,0
8641,2,3,0.3184188561317807,hn infected  million u alone country fought without liberal hysteria apocalyptic newscast date coronavirus infected k worldwide k china decline yet everyone lost freakin mind grow up,Human,2
8642,0,3,0.18207903130928815,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8643,5,3,0.26734400306340506,abe caused disaster person cannot protect life people coronavirusoutbreak  covid coronavirus chinavirus comqzhrzfxfp,Human,5
8644,0,3,0.300816711527256,wuhanvirus chinavirus covid coronavirus china made virus leaked it lied number china exported virus killed innocent people china want play savior pretend tyrannical regime superior others ,Human,0
8645,17,3,0.19466773728450495,city beijing reported  new case coronavirus tue imported outside china  italy  u said local health authority,Human,17
8646,0,3,0.041106740219567735,someone please explain theres obsession toilet paper arent wuhan china city isnt shut down also its ironic people go crowded store avoid public contact later fucking order amazon idiot coronavirus comzkywrv,Human,0
8647,0,3,0.11956986651967942,covid awareness  dr sylvie briand director who epidemic pandemic disease discus know coronavirus spread preventive measure latest finding china qa  covid health awareness sarscov,Human,0
8648,0,3,0.18207903130928815,posted doctor office today coronavirus  country mortality rate le  s korea  remove china iran mortality rate  median age  year old comtsydutksvj,Human,0
8649,0,3,0.413569897933165,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8650,0,3,0.300816711527256, unfortunate soul died china and counting coronavirus cn netizens seem think one died child lost parent parent lost child sibling lost sibling friend lost friend think dr li blame medium ,Human,0
8651,0,3,0.15881746424200632,wonder coronavirus china s bioweapon usa wouldnt care  ppl died get virus started dnc gop potus vp fbi cia dhsgov,Human,0
8652,0,3,0.15881746424200632,jira ticket covid wuhan virus coronavirus wuhan china covid youcantdenyit,Human,0
8653,0,3,0.18207903130928815,china total new death  critical serious  wuhan health organization who believe shit  new case whole china btw vaccination yet coronavirus wuhanvirus bullshit comzxozxxy,Human,0
8654,0,3,0.11956986651967942,china fighting coronavirus covid,Human,0
8655,0,3,0.06078011352084069,first publication treatment  month following coronavirus italy published treatment attempted attach tweet publication airborne coronavirus exist blood china completed  lung transplant never mentioned blood,Human,0
8656,0,3,0.11116719108518804,coronavirus harm single hair coach spurriers elderly head would favor launching retaliatory strike china,Human,0
8657,2,3,0.04447883217419818,western medium china lock wuhan crime humanity italy same became brave move contain covid outbreak anyway heart prayer italy covid coronavirus coronavirusupdate coronavirusitaly comhqhruou,Human,2
8658,2,3,0.037980136466376074,coronavirus south koreas infection rate fall without citywide lockdown like china italy official attribute decrease mass testing improved public communication use advanced technology ,Human,2
8659,0,3,0.0825396626774012,encouraging sign china covid coronavirusupdate coronavirus coronavirusinlagos ,Human,0
8660,0,3,0.04447883217419818,coronavirus update live  case  death covid wuhan china virus outbreak worldometer,Human,0
8661,0,3,0.11116719108518804,cronatime italylockdown coronavirus iran facing coronavirus china birth place coronavirus terrible situation coronavirusuk case rapidly spreading,Human,0
8662,0,3,0.11956986651967942,majority coronavirus infection mild taken study  case mainland china comdjpwttcxyh,Human,0
8663,19,3,0.05202936550695904,death toll hotelturned quarantine facility coronavirus collapse se china s quanzhou city march  risen  rescuer pulled  people rubble  survived search another three trapped still ongoing comjsbgksc,Human,19
8664,1,3,0.635706839522915,one like call game mid way match china receive credit potentially averting pandemic coronavirus,Bot,1
8665,0,3,0.300816711527256,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8666,1,3,0.393746460000491,gym footfall runtv viewership age coronavirus view week still fairly steady sunday view china dropped near  mid january italy already depressed week dropped absolute  today compfmlim,Human,1
8667,1,3,0.032398754737074244,china need permanently ban wildlife farming coronavirus covid,Human,1
8668,0,3,0.14812070832967303,know wuhan capital central chinas hubei province wuhanvirus wuhancoronavius coronavirus,Human,0
8669,0,3,0.0825396626774012,ucsd class moved online only coachella postponed sporting event front empty stadium vega buffer closed make wonder much longer well able work set already got shutdown movie set china coronavirus coronavirusoutbreak,Human,0
8670,0,3,0.4540057291614072,world china coronavirus infected trend trajectory update coronavirusupdt coronavirus coronavirusuk covid,Human,0
8671,1,3,0.5967761711282766,update coronavirus date total  total death  total covid case confirmed worldwide total  case  death reported outside china coronavirusoutbreak comldhqfskheg,Bot,1
8672,0,3,0.5967761711282766,china report  new case bringing total confirmed case   total death  new case reported today coronavirus covid coronavirusoutbreak comdictcpamfo,Bot,0
8673,0,3,0.15881746424200632,nikkmitchell quarantined house month china see life like venture empty community first time via vrscout coronavirus hangzhou quarantine ,Human,0
8674,0,3,0.7713044789889335,drtadros who blood hand refuse call covid coronavirus pandemic call travel ban china xijinping give ethiopia money,Bot,0
8675,3,3,0.3742667881821624,world news coronavirus china say disease curbed may peaked calm return market share turmoil,Human,3
8676,0,3,0.22179568769021463,wuhanvirus coronavirus china s fault deliberately not cant trust them mostly westproblems disease crime demographic come africa arabia asia latinamerica nationalism solves this covid noeu nonato noglobalism corona comleqblsvme,Human,0
8677,12,3,0.04811366570775446,opinion total number confirmed coronavirus case rose monday  time u west let go egotism start confront virus term protecting people life health learn china experience,Human,12
8678,1,3,0.5156433305312286,google map let shop share info covid change wuhan coronavirus coronaviruschina covid covidchina covid combqqvriv,Bot,1
8679,47,3,0.06565556198004287,coronavirus china end sight country soon return normal ,Human,47
8680,2,3,0.22179568769021463,really wish thing ive ordered ebay china got quickly coronavirus,Human,2
8681,1,3,0.5768086562548855,coronavirus wuhan visit xi jinping china comyrukhpdd,Bot,1
8682,974,3,0.05624491210051878,italy highest singleday increase death    coronavirus casesthe confirmed country outside china covid case surge rest week effect lockdown may seen ,Human,974
8683,0,3,0.6164280626387617,china slowed coronavirus lockdown surveillance enforcer covid covidus coronavirus covid ,Bot,0
8684,0,3,0.33655519548719853,coronavirus send china bill full financial impact virus,Human,0
8685,1,3,0.22179568769021463,taiwan teach world fighting wuhanvirus coronavirus excluded who china  limyueng  alfonsoagp  nosoyirmaa  alvaroalvaradoc  minsapma  tvnnoticias   ,Human,1
8686,0,3,0.07651310672792835,see  cent army force month hiatus likely consolidate xi jinpings victory lap around china may get vpns taken away soon thing dont go well coronavirus,Human,0
8687,5,3,0.393746460000491,breaking fux news central obama invented coronavirus secret lab ukraine help hillary clinton purposely sprinkled china could overthrow trump bible,Human,5
8688,0,3,0.09590276214117437,lets compare obamas response sars trumps response lesser coronavirus compare u response country around world lets talk china unleashing virus stop wasting time,Human,0
8689,0,3,0.5768086562548855,honest opinion maybe united state government put country lockdown contain virus seems like starting work china south korea since lockdown number gone new case coronavirus,Bot,0
8690,0,3,0.9318767534287423,im big fan conspiracy theory russia barely case border china biohazard attack russian world possible think it coronavirus covid cdc wwiii purell coronavirusupdate comyhjbmctwr,Bot,0
8691,1,3,0.11116719108518804,worm turn china worker cautiously return office time  coronavirus covid ,Human,1
8692,0,3,0.15881746424200632,thought since day one virus man made biochemical issue china got hand doesnt government tell u truth hyping coronavirus,Human,0
8693,1,3,0.11116719108518804,dear nicolledwallace imagine world joebiden democrat powerful ability force italy china shut country coronavirus hoax embarrass trump republican wanna live country msnbc mississippi,Human,1
8694,3,3,0.05202936550695904,coronona virus status  march  infected  death   recovered   active case   death china   death china   coronavirus,Human,3
8695,0,3,0.33655519548719853,created china any get it racist u let ppl know came from refuse let fake propaganda subdue in hiding virus came from created china hiding ity china giving real info wuhanvirus covid coronavirus,Human,0
8696,0,3,0.0825396626774012,abundance caution cancelling trip wuhan china coronavirus wuhan,Human,0
8697,0,3,0.18207903130928815,seeing coffee shop china u responding coronavirus outbreak keen hear measure think would reasonable local cafe undertake temporary ban ta cup contactless payment  australia sydney,Human,0
8698,0,3,0.06565556198004287,client today kentucky advised cannot get coronavirus associate china people sure watched fox news coronavirus,Human,0
8699,0,3,0.4336774335329319,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8700,4,3,0.19466773728450495,best news day  baby born mother china infected coronavirus healthy,Human,4
8701,0,3,0.19466773728450495,taiwan million visitor china  coronavirus case heres how,Human,0
8702,0,3,0.13802618960216584,taiwan  million visitor year china  case covid one death globalhealth coronavirus ,Human,0
8703,0,3,0.393746460000491,china gifted italy coronavirus m hitech mask k tampon clinical good free eu centralbank need asked public debt free debt central bank understood scam shutdowncanada climatejustice,Human,0
8704,2,3,0.13802618960216584,australia implemented travel ban italy bringing line iran south korea china barring nonaustralian resident entering country pm tonight,Human,2
8705,0,3,0.300816711527256,china threatened withhold medical export u theyve asked apology u gratitude rest world covid coronavirus,Human,0
8706,0,3,0.10328573467123618,virus keep coming china coronavirus,Human,0
8707,3,3,0.26734400306340506,infected person appeared toyosu harumi area olympic athlete camp scheduled governor tokyo koike hiding coronavirusoutbreak  covid coronavirus chinavirus ,Human,3
8708,21,3,0.06565556198004287,backtowork winter long spring always welcome farmer china busy start new season covid coronavirus comhgqdpeiyc,Human,21
8709,8,3,0.23633691139538376,china took li wenliangs discovery coronavirus seriously containment measure could implemented earlier ccp continues prioritizing political repression transparent information flow world paying high price public health crisis comfbyrlcr,Human,8
8710,0,3,0.1285158337598371,contast nation like south korea whctf simply instituting comprehensive coronavirus covid sarscov  testingwe keep hearing dated china iran travel bana ban updated incl italy korea japan comqyiaqofmrc,Human,0
8711,0,3,0.11116719108518804,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8712,0,3,0.22179568769021463,breaking scott morrison announced new travel ban italy follows similar advisory force china iran south korea  wuhan china australia italy covid coronavirus who drtedros,Human,0
8713,1,3,0.029913823351421277,virus toll soar lockeddown italy pace slows china,Human,1
8714,0,3,0.14812070832967303,clearly bullshit written nutjob paid one that big sample risk multiplier smoking v nonsmoker china death coronavirus ,Human,0
8715,0,3,0.09590276214117437,rt everyday wuhanvirus wuhancoronavirus coronavirus chinesecoronavirus chinesevirus chinavirus batvirus chinabatvirus ,Human,0
8716,0,3,0.26734400306340506,seems obvious consider started china flight china stopped time event thousand flight tofrom china coronavirus christmas,Human,0
8717,1,3,0.22179568769021463,silver lining coronavirus china un weather agency say decreased energy use carbon emission due virus improving air quality china satellite picture show much cleaner air quality china compared year ago,Human,1
8718,8,3,0.1701324265302999,although original screening free china courage believe,Human,8
8719,208,3,0.032398754737074244,ihanomar pulling race card  saying its racist label coronavirus wuhan gop repbrianbabin say originated china goodness sake trishregan comtkqohzw,Human,208
8720,0,3,0.14812070832967303,clearly bullshit written nutjob paid one that risk multiplier smoking v nonsmoker china death coronavirus ,Human,0
8721,0,3,0.14812070832967303,clearly bullshit written nutjob paid one that risk multiplier smoking v nonsmoker china death coronavirus  ,Human,0
8722,0,3,0.11116719108518804,many u company coronavirus crisis highlight downside dependency china theyre looking moveand its tectonic say bofabusiness  ethan harris dleelatimes  supplychains technology geoeconomics natsec strategy comjwfnbzbw,Human,0
8723,8,3,0.041106740219567735,coronavirus update total infection reached  italy tuesday infection case iran topped  tuesday south korea reported thirdmost case outside china  infection china reported  new case monday,Human,8
8724,0,3,0.08899515596679244,china amazing humanity look like china dealing k coronavirus case helping nation too ,Human,0
8725,10,3,0.5565870373496533,getting coronavirus hell wasnt enough pennsylvania man video frank wucinski evacuee china got charged trump administration hospital bill related quarantine evacuation flight cant afford,Bot,10
8726,4,3,0.15881746424200632,video china deploying drone facialrecognition bigdata tackle coronavirus realtime,Human,4
8727,0,3,0.1701324265302999,world unethical spread disease people doubt citizen china want change bad idea want help respect them dont deserve transaction islam recommend tolerance coexistence coronavirus,Human,0
8728,2,3,0.49505756400804624,coronavirus coronavirusitaly breakingnews china send face mask hazmat suit respirator specialist team doctor help italy fight coronavirus luigi di maio confirmed la vita diretta rai italy ,Human,2
8729,0,3,0.9500427150733608,coronavirus italy lockdown spread slows china south korea coronavirus ,Bot,0
8730,0,3,0.4336774335329319,its apt call wuhanvirus its originated wuhan also reminds chinatheworldiswatching dare china gloat handling outbreak covered outbreak week punished raised alarm caused coronavirus pandemic,Human,0
8731,0,3,0.18207903130928815,coronavirus italy lockdown spread slows china south korea coronavirus,Human,0
8732,0,3,0.5156433305312286,suspended flight china beginning corporate greed stupidity coronavirus,Bot,0
8733,1,3,0.14812070832967303,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,1
8734,0,3,0.25152334764543,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8735,3,3,0.1701324265302999,racist virus chinese virus originated wuhan china emotional liberal like hate fact coronavirus,Human,3
8736,0,3,0.08899515596679244,china continues bear heavily human freedom control spread coronavirus country offering better solution crisis coronavirus china pandemic endemic humanrights ,Human,0
8737,2,3,0.13802618960216584,wouldve thought antivaxxer president would horrible job global pandemic time america need step yet were not china theyre cause coronavirus,Human,2
8738,14,3,0.15881746424200632,great news daily growth rate coronavirus china shrunk profoundly covid coronavirus coronavirusupdate coronavirusoutbreak via rbcwealth comqspuuhivn,Human,14
8739,0,3,0.5967761711282766,china continues bear heavily human freedom control spread coronavirus country offering better solution crisis coronavirus china pandemic endemic humanrights ,Bot,0
8740,0,3,0.1701324265302999,china continues bear heavily human freedom control spread coronavirus country offering better solution crisis coronavirus china pandemic endemic humanrights ,Human,0
8741,3,3,0.14812070832967303,china supplychain concern overblown real issue demand former toy r u ceo the real issue fogo fear going out coronavirus recession logistics ,Human,3
8742,0,3,0.15881746424200632,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8743,0,3,0.13802618960216584,china continues bear heavily human freedom control spread coronavirus country offering better solution crisis coronavirus china pandemic endemic humanrights ,Human,0
8744,0,3,0.13802618960216584,foxnews n korea dealing coronavirus thing border s korea china controlled medium would imagine poor healthcare system nutrition curious coronavirus coronavirusoutbreak covid,Human,0
8745,6,3,0.26734400306340506,abe aware high risk want promote olympics abe lying abe hid number people infected coronavirus coronavirusoutbreak  covid coronavirus chinavirus,Human,6
8746,0,3,0.23633691139538376,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8747,0,3,0.06565556198004287,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8748,0,3,0.23633691139538376,italy enters first day nationwide coronavirus lockdown becomes worsthit country outside china,Human,0
8749,2,3,0.4744885412906753,virusthreatincamps poster cartoonsuyghurs save uyghurs mr shithole aka xijinping s wuhanvirus chinavirus coronavirus comxmhqiikhf,Human,2
8750,0,3,0.3184188561317807,coviduk coronavirusuk covid italylockdown wuhan china poetscorneruk davidvujanic imagine coronavirus end humanity watch fulfilled life how give joy,Human,0
8751,2,3,0.5156433305312286,google ban ad medical face mask amid coronavirus outbreak wuhan coronavirus coronaviruschina covid covidchina covid comudmabvg,Bot,2
8752,0,3,0.4336774335329319,china secret weapon wwiii corona coronavirus covid coviduk covid covidespana ubuhansiduterte,Human,0
8753,0,3,0.041106740219567735,far ok we arent graph said wed done  pop approx mill counting noncitizen  highest tester list china south korea seen decreasing infection rate coronavirus corvid corona covid comhloenpua,Human,0
8754,0,3,0.07089257330076087,never million year would think disparagingly chinese people coronavirus originated china leave democrat figure way make race bigotry,Human,0
8755,0,3,0.8468202684509261,k cleanliness tradition coz dont think china get u strict regulation food safety coronavirus,Bot,0
8756,0,3,0.0825396626774012,racism xenophobia stranger unfamiliar people resorting tribalism coronavirus like pasta invented china spread italian,Human,0
8757,1,3,0.413569897933165,chinese vicepremier sunchunlan video chat medical staff hospital wuhan  xnaphotostwo xinhua newscom newscomimages chinaxinhuanews newscomimages xinhuanewsagency wuhanchina coronavirus covid ncov news worldnews pandemic comzvtrdug,Human,1
8758,0,3,0.393746460000491,goelsewhere rt gsquire china coronavirus beijing china foreign ministry china stating coronavirus could started elsewher ,Human,0
8759,831,3,0.1285158337598371,coronavirus bacically made italy shut entire country temporary ban placed gathering including funeral marriage etc compared china done since corona virus better extended version,Human,831
8760,0,3,0.08899515596679244,ie china  active case   case cured landing page red circle confirming case  people creating panic better show active case firstjohnshopkins texasdownunder coronavirus corona coronavirusupdate,Human,0
8761,0,3,0.1285158337598371,totally agree read potus referring coronavirus china virus isnt helping leading,Human,0
8762,0,3,0.5967761711282766,confused u government prideful think thing way take look china repeat it coronavirus coronavirusuk u usa government,Bot,0
8763,0,3,0.22179568769021463,taiwan teach world fighting coronavirus plus country territory affected taiwan lowest incidence rate per caput  around  every  people  place located close china covid ,Human,0
8764,0,3,0.3551862170861128,somebody ate coronavirus turkey country report syria dprk venezuela understand turkey ha strong tourism europe even spring strong industrytradeflights europechinasouth korea border iran,Human,0
8765,0,3,0.2079055732880228,coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8766,2,3,0.07089257330076087,later china singapore southkorea general south east asia coronavirus tsunami reached europe italy first strongly hitted first country contain epidemicfrance germany spain  day late respect italy,Human,2
8767,1,3,0.06078011352084069,beijing see everything political threat coronavirus natural desire freedom democracy wonder people say china hope ccp overthrown hong kong people welcome every effort jeopardise chinese government help world comjhjkksza,Human,1
8768,0,3,0.05624491210051878,lets allow ccp escape accountability coronavirus faux cry sinophobia ccp left live animal trade unregulated sars silenced doctor covid appeared doing china ,Human,0
8769,0,3,0.2079055732880228,test case cruise ship infected tested positive weeks symptom resolvedsame pattern china nurse monitored infectionconsistent pattern coronavirus,Human,0
8770,0,3,0.1285158337598371,coronavirus outbreak u could severe wuhan china john hopkins universitys dr marty makary told cnbc tuesday learn visit  coronavirus liveupdates nyc tradingfloor business,Human,0
8771,0,3,0.10328573467123618,usa crate coronavirus china stop economy growthand reduce number elder world reduce expense,Human,0
8772,3,3,0.8358285757752799,read correctly  death bama despite attempt secrecy china appeasement coverup who trump everything could front try stop spread coronavirus,Bot,3
8773,3,3,0.3742667881821624,foreign minister luigi di maio said tuesday china set send specialist doctor help italy tackle coronavirus emergency two million face mask  pulmonary ventilator set reach italy china covid ,Human,3
8774,2,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comyapeqihs,Bot,2
